id,created_by,created_date,updated_by,updated_date,city,cost,description,job_code,latitude,location,longitude,state,status,title,zip_code,assigned_to,project_id,supervisor,user_id,attachment_link,jobsite_type,annual_salary_from,annual_salary_to,estimated_start_date,hourly_rate_from,hourly_rate_to,is401kretirement,is_health_benifit,is_pay_for_milage,is_per_diem,is_relocation_benifit,is_yearly_bonus,job_type,last_saved_step,milage_rate,minimum_mile,no_of_opening_job,per_diem_rate,region,special_qualification,worker_margin,experience_id,job_title,jobsite_number
d265c2d2-1784-4dba-8123-b33238673eb4,NULL,2022-11-29 06:51:15,NULL,2022-11-29 07:06:14,Phagwara,0,Adding electric fans,123,31.255992,"Jalandhar - Delhi, Grand Trunk Rd, Phagwara, Punjab 144001, India",75.70514349999999,Punjab,CANCELLED,NUN test jobsite,14400,a3d2b1e9-d64f-46b7-85f5-af83442a5547,243b34fc-984a-460c-8d91-452fab6a3e79,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,1,0,0,2022-11-29 18:30:00,20,30,_binary '0',_binary '0',_binary '',_binary '',_binary '0',_binary '0',0,0,12,5,2,10,Mid-Atlantic,ME,0,46e16d41-a356-4a11-9581-d8321e2c9bd5,27d67f27-1002-4759-ba68-120efa610edd,1727
d26cb807-4171-4f5b-afca-eb5efc5284c4,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-04-18 07:11:06,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-04-18 07:13:33,Palm Springs,888,"The standard Lorem Ipsum passage, used since the 1500sn""Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim ven",KD4-2,33.8303194,"3400 E Tahquitz Canyon Way, Palm Springs, CA 92262, USA",-116.5070468,California,IN_PROGRESS,Water Power plant,92262,a3d2b1e9-d64f-46b7-85f5-af83442a5547,1ab171df-68d1-4fc2-b776-ede5b7ab829e,NULL,b91189e3-47b3-44b1-a685-0252e97c7d1c,https://www.lipsum.com/,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,7211
d26e5e5d-52fe-4c75-88e0-1cc6710aa7d8,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-08-21 05:04:04,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-08-23 04:56:49,Ascoli Piceno,1111111111,Test description,sa5,42.8541038,"63100 Ascoli Piceno, Province of Ascoli Piceno, Italy",13.5688164,Marche,POSTED,Jobsite2,63100,NULL,88519560-7123-43fc-8f29-26eba9836b7f,NULL,b91189e3-47b3-44b1-a685-0252e97c7d1c,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,3804
d2739e85-1dcf-485c-a25f-afde2050d535,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-08-21 05:04:04,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-11-14 10:13:59,Ascoli Piceno,1111111111,Test description,sa5,42.8541038,"63100 Ascoli Piceno, Province of Ascoli Piceno, Italy",13.5688164,Marche,DRAFT,Jobsite2,63100,NULL,96753e11-0d77-4a75-97d8-c8bf57476e05,NULL,b91189e3-47b3-44b1-a685-0252e97c7d1c,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,2786
d29ccded-e86a-4646-beaf-ada7cbccbeb6,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-04-19 09:02:50,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-07-05 11:25:15,San Francisco,96,"The standard Lorem Ipsum passage, used since the 1500sn""Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim ven",SDfew,37.6187585,"SFO Terminal 3 Concourse E, San Francisco, CA 94128, USA",-122.3845135,California,IN_PROGRESS,Panels,94128,8e9967a6-5915-45d4-a25e-11b1876d18df,135ae071-825b-4867-823e-a012d93dcaf0,NULL,b91189e3-47b3-44b1-a685-0252e97c7d1c,https://www.lipsum.com/,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,5870
d2bcb1e6-0f7b-4bc2-a676-bdd7ba208b0f,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-04-19 05:56:43,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-05-24 08:54:24,Abbott,0,Development,123,51.31475930000001,"Surrey, UK",-0.5599501,Arizona,DRAFT,New jobsite,123,NULL,950435a8-09ca-4f3a-89ac-b0355627ba1a,2d90eeeb-03d0-4962-a7e2-157584255268,c8367fc3-d459-4b83-b48b-37521e6d4795,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,3760
d300da1e-27d4-40c4-9bb7-4ba057bd95bd,NULL,2023-12-05 03:54:05,NULL,2023-12-05 03:54:21,Surat,0,best job site,1233,21.2011452,"23, Rander Rd, Ghanshyam Society, Adajan Patiya, Surat, Gujarat 395005, India",72.8034541,Gujarat,POSTED,test jobsite ,39500,NULL,0eb9d919-a062-43af-ae2b-107d02d3913c,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,1,0,0,2023-12-11 18:30:00,120,540,_binary '0',_binary '0',_binary '',_binary '',_binary '0',_binary '0',0,0,7.7,5,12,45860,Adajan Patiya,mca,0,8fe2bfbc-5b67-47b0-bb9d-675c2b5ab9a2,27d67f27-1002-4759-ba68-120efa610edd,2783
d31fee80-dba6-4656-a3cf-c098aeddd76c,c8367fc3-d459-4b83-b48b-37521e6d4795,2023-12-05 05:02:29,c8367fc3-d459-4b83-b48b-37521e6d4795,2023-12-13 11:07:11,Gehrden,0,MCA,123,52.3113047,"Gehrden, Germany",9.601014,Lower Saxony,IN_PROGRESS,project 3 F Jobsite1,12345,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2103602c-c21b-4356-b6fd-4dad9162d46c,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,1952
d3812fbc-ae7e-4d95-9a31-b95d347efac0,NULL,2024-02-29 04:41:57,NULL,2024-02-29 04:42:33,Hyderabad,0,gftre,5641,17.4371604,"CCPX+VM6, Swathi Avenue, Ameerpet, Hyderabad, Telangana 500016, India",78.4491409,Telangana,IN_PROGRESS,TeSt Tsheet 1,50001,1ec5afe3-043f-45dd-8f4c-7a84d55db398,1c95d88b-3f4d-42e3-a15d-8c16ca9c6b1a,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,1,0,0,2024-03-06 18:30:00,110,1140,_binary '0',_binary '0',_binary '',_binary '',_binary '0',_binary '0',0,0,40,40,3,40,Ameerpet,gftbrh,0,af59337e-2550-4365-ad92-7dbb94899108,91e9943d-03a2-4436-93d5-452ac58a7ec6,4537
d3cf7fb0-90a4-49f6-b52c-c2b0e3c7bde6,NULL,2024-02-16 09:04:04,NULL,2024-02-16 09:41:39,Ciudad de México,0,testing,sd4,19.4056706,"Viad. Río de la Piedad 507, Granjas México, Iztacalco, 08400 Ciudad de México, CDMX, Mexico",-99.11158139999999,Ciudad de México,POSTED,jobsitetest,08400,NULL,c42c3e69-8aa8-426f-b13f-aa7618f33853,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,1,0,0,2024-02-16 18:30:00,5,55,_binary '0',_binary '0',_binary '',_binary '',_binary '0',_binary '0',0,0,11,54555,54,47,Granjas México,,0,af59337e-2550-4365-ad92-7dbb94899108,31704d86-10cb-4e34-8da3-1d549fb79a03,1606
d3f05854-86cd-484c-94d9-34b01689f21e,19430a8c-6324-4105-8fc5-b7973e8f5d7f,2023-09-18 05:18:01,19430a8c-6324-4105-8fc5-b7973e8f5d7f,2023-09-18 10:20:55,Ferdinand,4000,Building2,12345,-8.3643494,"Antapan, Baturiti, Tabanan Regency, Bali 82191, Indonesia",115.1973031,Bali,IN_PROGRESS,Building2,82191,a3d2b1e9-d64f-46b7-85f5-af83442a5547,c57a3a29-ee88-4d22-9bd7-1a103176cf61,NULL,19430a8c-6324-4105-8fc5-b7973e8f5d7f,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,6167
d41c13d9-5839-4610-9f34-fea1df71bc54,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-23 08:54:08,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-23 08:54:08,Surat,0,Project2302Jobsite,Project2302Jobsite,21.2033535,"6R3R+83V, Railway Station Area, Varachha, Surat, Gujarat 395008, India",72.8401746,Gujarat,DRAFT,Project2302Jobsite,39500,NULL,9a5c6328-7cd7-4430-81c1-de39e4eaf38c,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,6184
d421c7c2-f8ed-4e7a-ae83-98ffe78d1f4f,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-08-21 05:04:04,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-08-27 13:03:51,Ascoli Piceno,1111111111,Test description,sa5,42.8541038,"63100 Ascoli Piceno, Province of Ascoli Piceno, Italy",13.5688164,Marche,IN_PROGRESS,Jobsite2,63100,73c35bda-c637-4513-a758-b9491df12540,0f04afbf-637f-45d4-b420-f5a4378c8f82,NULL,b91189e3-47b3-44b1-a685-0252e97c7d1c,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,8910
d463e0dc-b49f-49df-919b-32d6f1061e25,3f8eb79e-f046-4317-adee-7b916a3ee09e,2024-02-07 05:24:56,3f8eb79e-f046-4317-adee-7b916a3ee09e,2024-04-02 09:30:18,Surat,111,prp jobsite,111,21.1959098,"Adajan, Surat, Gujarat, India",72.79330209999999,Gujarat,POSTED,prp test jobsite 1,1236,NULL,e05921e0-cec2-4ae5-9bd8-c3d473a6b36d,NULL,3f8eb79e-f046-4317-adee-7b916a3ee09e,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,3853
d4798378-d04c-437d-85e5-6c2dee2646b1,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-30 11:26:09,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-03-18 12:28:26,Alabaster,0,Second Fix rate jobsite,9876,33.2442813,"Alabaster, AL, USA",-86.8163773,Alabama,POSTED,Second Fix rate jobsite,39544,NULL,f2ba4bd8-8dd2-4514-ab5f-c2fe0ced1ce6,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,2472
d490e8af-7b31-413d-88e8-32cfde49057f,NULL,2024-01-31 07:01:48,NULL,2024-07-15 12:09:58,London,0,Second Hourly Jobsite,123,51.5072178,"London, UK",-0.1275862,England,POSTED,Second Hourly Jobsite,44144,NULL,aa1a278c-0f84-4160-bb19-28e3c4675043,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,1,0,0,2024-02-04 18:30:00,10,12,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',0,0,0,0,2,0,Mid-Atlantic,,0,8fe2bfbc-5b67-47b0-bb9d-675c2b5ab9a2,bf761909-f824-4a08-9ed4-c81524159420,1695
d4aa5274-a8a8-4e8d-9580-2e9f629ef102,NULL,2024-02-07 12:07:47,NULL,2024-04-16 06:21:56,Surat,0,PRP TEST H222,122,21.1959098,"Adajan, Surat, Gujarat, India",72.79330209999999,Gujarat,POSTED,PRP TEST H222,5455,NULL,df575746-9eea-4781-93f7-84bf753330ff,NULL,3f8eb79e-f046-4317-adee-7b916a3ee09e,NULL,1,0,0,2024-02-07 18:30:00,1210,4150,_binary '0',_binary '0',_binary '',_binary '',_binary '0',_binary '0',0,0,50,550,12,6520,Adajan,,0,8fe2bfbc-5b67-47b0-bb9d-675c2b5ab9a2,bf761909-f824-4a08-9ed4-c81524159420,6670
d4cd1f63-35a6-4cce-b05e-0c886979c915,NULL,2024-01-31 06:59:34,NULL,2024-03-19 11:39:48,New York,0,First Hourly Jobsite,123,40.7127753,"New York, NY, USA",-74.0059728,Alabama,POSTED,First Hourly Jobsite 1111,19112,NULL,ab7a8b60-e4d8-4901-9ff4-514688dd2ffa,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,1,0,0,2024-02-04 18:30:00,2,3,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',0,0,0,0,10,0,Mid-Atlantic,,0,8fe2bfbc-5b67-47b0-bb9d-675c2b5ab9a2,d8d42dba-fa06-4a3a-a5dd-ad7e89f30ad7,7405
d4f79243-0f7f-41d9-a8b2-39b7437ef206,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-30 11:26:09,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-08-22 10:59:30,Alabaster,15,Second Fix rate jobsite,9876,33.2442813,"Alabaster, AL, USA",-86.8163773,Alabama,IN_PROGRESS,Second Fix rate jobsite,39544,8e9967a6-5915-45d4-a25e-11b1876d18df,0033cb83-cd09-412c-a6e8-1eb4f3918d0f,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,9883
d5213713-a398-496e-b5ea-841b4a68242d,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-03-18 09:39:50,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-03-18 09:41:38,Louisville,777,Test,D44,38.1706549,"600 Terminal Drive, Louisville, KY 40209, USA",-85.7307673,Kentucky,IN_PROGRESS,Jobsiteprp,40209,c1e99329-85c4-457f-9e56-40760d57aff5,09531cee-0999-4bce-af00-33fecde29b31,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,8320
d53f01e5-6900-4ab8-9adc-deb1d6e8d860,NULL,2024-01-22 05:55:48,NULL,2024-01-22 05:56:19,Halifax,0,"Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged. It was popularised in the 1960s with the release of Letraset sheets containing Lorem Ipsum passages, and more recently with desktop publishing software like Aldus PageMaker including versions of Lorem Ipsum.",as5,44.6515687,"2063 Gottingen St, Halifax, NS B3K 0C3, Canada",-63.58243839999999,Nova Scotia,IN_PROGRESS,Loginscenarios,B3K 0,9e11456c-f0f6-48c7-9cbf-6f4447379727,13755e28-2c51-4927-b529-3d6dd301c43d,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,1,0,0,2024-01-22 05:52:18,61,67,_binary '0',_binary '0',_binary '',_binary '',_binary '0',_binary '0',0,0,61,45660,5,10.5,North-West,,0,8fe2bfbc-5b67-47b0-bb9d-675c2b5ab9a2,27d67f27-1002-4759-ba68-120efa610edd,2579
d56df0db-c4d2-467c-85e0-ec7901fa2efd,19430a8c-6324-4105-8fc5-b7973e8f5d7f,2023-09-18 05:18:01,19430a8c-6324-4105-8fc5-b7973e8f5d7f,2023-09-19 06:17:42,Ferdinand,4000,Building2,12345,-8.3643494,"Antapan, Baturiti, Tabanan Regency, Bali 82191, Indonesia",115.1973031,Bali,POSTED,Building2,82191,NULL,89e647a8-bba3-4b8b-bd8f-0fad41ba0e2d,NULL,19430a8c-6324-4105-8fc5-b7973e8f5d7f,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,9157
d59a4e53-e32e-47ee-9721-2b8075c733f0,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-30 11:24:37,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-03-11 06:02:49,New York,0,First fix rate job site,1234,40.7127753,"New York, NY, USA",-74.0059728,New York,POSTED,First fix rate jobsite,39500,NULL,f9eb4076-b3ba-4cb7-af16-712129d1fe10,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,1494
d5f20148-6e61-4ddc-a4e2-3773b0b9df84,NULL,2024-02-09 05:59:36,NULL,2024-02-09 05:59:47,Tysons,0,test,yty,38.9171264,"1961 Chain Bridge Rd, Tysons, VA 22102, USA",-77.2222575,Virginia,IN_PROGRESS,Test,22102,54fea194-4220-40ff-83dd-00c5a946dc25,e54c4d44-49ea-4861-af1c-d99902b52a91,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,1,0,0,2024-02-15 18:30:00,544,600,_binary '0',_binary '0',_binary '',_binary '',_binary '0',_binary '0',0,0,44,54545,5,54,North-West,,0,46e16d41-a356-4a11-9581-d8321e2c9bd5,27d67f27-1002-4759-ba68-120efa610edd,7914
d6428a6c-a66b-4d3b-89ed-d59bfbb7ff2e,NULL,2024-01-31 07:01:48,NULL,2024-01-31 07:04:08,London,0,Second Hourly Jobsite,123,51.5072178,"London, UK",-0.1275862,England,COPIED,Second Hourly Jobsite,44144,NULL,9fa26e40-be91-43a9-93ee-c4254155aa8a,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,1,0,0,2024-02-04 18:30:00,10,12,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',0,0,0,0,2,0,Mid-Atlantic,,0,8fe2bfbc-5b67-47b0-bb9d-675c2b5ab9a2,bf761909-f824-4a08-9ed4-c81524159420,9731
d69c2e57-bb95-45da-b5a3-b14bc1bde12a,NULL,2024-06-13 05:35:14,NULL,2024-06-13 05:58:36,Hyderabad,0,JobSite,12,17.437143,"Asian Allu Arjun Cinemas, Satyam Theatre Rd, X RoadKumar Basti, Swathi Avenue, Ameerpet, Hyderabad, Telangana 500082, India",78.44863869999999,Telangana,POSTED,NEw,500082,NULL,354b5547-799c-47bf-8047-863fdb88b75a,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,1,0,0,2024-06-13 05:34:38,10,20,_binary '0',_binary '0',_binary '',_binary '',_binary '0',_binary '0',0,0,20,10,21,10,Ameerpet,,0,af59337e-2550-4365-ad92-7dbb94899108,d8d42dba-fa06-4a3a-a5dd-ad7e89f30ad7,1740
d6a98d79-d5cb-4098-b0a4-a504720d660d,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-04-03 12:40:37,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-04-18 04:56:37,Shenzhen,98,Test,DF5,22.5428599,"Shenzhen, Guangdong Province, China",114.05956,Guangdong Province,IN_PROGRESS,Costjobsite,65656,8e9967a6-5915-45d4-a25e-11b1876d18df,fe224afd-614e-4a4f-9b82-6a671b2a6fc2,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,7916
d6f7db58-1743-4c3b-b8e6-fb2424ed949f,NULL,2024-01-31 06:59:34,NULL,2024-07-18 07:01:52,New York,0,First Hourly Jobsite,123,40.7127753,"New York, NY, USA",-74.0059728,Alabama,POSTED,First Hourly Jobsite,19112,NULL,1e30f22b-8466-4fe3-b049-1d01f10f004e,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,1,0,0,2024-02-04 18:30:00,2,3,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',0,0,0,0,10,0,Mid-Atlantic,,0,8fe2bfbc-5b67-47b0-bb9d-675c2b5ab9a2,d8d42dba-fa06-4a3a-a5dd-ad7e89f30ad7,9379
d700e9df-4430-451b-bb7f-ee44a8ba47a8,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-31 06:15:57,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-31 06:17:08,Krong Siem Reap,65,Testing,Fds4,13.3614341,"St Watt Bo, Banteaychas, Slor Kram 755, NR6, Krong Siem Reap, Cambodia",103.8622578,Siem Reap Province,COMPLETED,Electricity,44445,c1e99329-85c4-457f-9e56-40760d57aff5,f7e09a53-c991-4eea-b00a-5e8f2cf6d589,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,3263
d74f8059-4414-4d91-8a22-b4721f475ded,NULL,2023-09-18 05:23:05,NULL,2023-09-18 05:24:07,Gerald,0,Building3 Jobsite,12345,-8.3643494,"Antapan, Baturiti, Tabanan Regency, Bali 82191, Indonesia",115.1973031,Bali,POSTED,Building3 Jobsite,82191,NULL,fb95cde1-b69e-4cb0-8eb4-63c89146b604,NULL,19430a8c-6324-4105-8fc5-b7973e8f5d7f,NULL,1,0,0,2023-09-18 18:30:00,100,110,_binary '0',_binary '0',_binary '',_binary '',_binary '0',_binary '0',0,0,10,10,5,10,Mid-Atlantic,MCA,0,46e16d41-a356-4a11-9581-d8321e2c9bd5,27d67f27-1002-4759-ba68-120efa610edd,1095
d78cd47b-b779-4cdb-a33c-380db67a5906,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-05-01 11:19:28,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-05-17 05:01:50,Hyderabad,777,test,15652,17.4371604,"CCPX+VM6, Swathi Avenue, Ameerpet, Hyderabad, Telangana 500016, India",78.4491409,Telangana,POSTED,test withi full details,500016,NULL,c0d1f18e-ee07-4598-a4a1-537a77be92e8,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,http://54.197.246.166:8200/#/client/post-project,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,7812
d7a09fd1-cdb7-4d2b-8b8e-45cbb2b5417c,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-04-23 04:28:00,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-04-23 08:56:25,Quezon City,100,"The standard Lorem Ipsum passage, used since the 1500sn""Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim ven",OhdiJsodJJJd-22222225555555555,14.6122044,"J366+VMP, Capinpin Ave, Quezon City, Metro Manila, Philippines",121.0617064,Metro Manila,IN_PROGRESS,AAc jobsite,154555555,8e9967a6-5915-45d4-a25e-11b1876d18df,8f18777d-a3eb-4a3c-a47a-b8a84f7c11d8,NULL,b91189e3-47b3-44b1-a685-0252e97c7d1c,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,1882
d7b561cb-3028-41f5-bd41-7b52e3695a4d,NULL,2024-01-31 06:59:34,NULL,2025-04-17 05:14:29,New York,0,First Hourly Jobsite,123,40.7127753,"New York, NY, USA",-74.0059728,Alabama,POSTED,site2,19112,NULL,458613ed-9522-4a37-bbc6-7e82dbb01ebc,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,1,0,0,2024-02-04 18:30:00,2,3,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',0,0,0,0,10,0,Mid-Atlantic,,0,8fe2bfbc-5b67-47b0-bb9d-675c2b5ab9a2,d8d42dba-fa06-4a3a-a5dd-ad7e89f30ad7,5983
d7c0315c-1dff-4f75-9d95-cbf0becf9e5e,NULL,2024-01-31 06:59:34,NULL,2024-03-11 06:02:49,New York,0,First Hourly Jobsite,123,40.7127753,"New York, NY, USA",-74.0059728,Alabama,POSTED,First Hourly Jobsite,19112,NULL,f9eb4076-b3ba-4cb7-af16-712129d1fe10,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,1,0,0,2024-02-04 18:30:00,2,3,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',0,0,0,0,10,0,Mid-Atlantic,,0,8fe2bfbc-5b67-47b0-bb9d-675c2b5ab9a2,d8d42dba-fa06-4a3a-a5dd-ad7e89f30ad7,9784
d7cc663c-230b-40d1-a55d-0c4bc96f7654,NULL,2024-04-02 09:21:18,NULL,2024-04-02 09:21:50,San Francisco,0,"""On the other hand, we denounce with righteous indignation and dislike men who are so beguiled and demoralized by the charms of pleasure of the moment, so blinded by desire, that they cannot foresee the pain and trouble that are bound to ensue; and equal blame belongs to those who fail in their duty through weakness of will, which is the same as saying through shrinking from toil and pain. These cases are perfectly simple and easy to distinguish. In a free hour, when our power of choice is untrammelled and when nothing prevents our being able to do what we like best, every pleasure is to be welcomed and every pain avoided. But in certain circumstances and owing to the claims of duty or the obligations of business it will frequently occur that pleasures have to be repudiated and annoyances accepted. The wise man therefore always holds in these matters to this principle of selection: he rejects pleasures to secure other greater pleasures, or else he endures pains to avoid worse pains.""nn",Uhj8,37.6187585,"SFO Terminal 3 Concourse E, San Francisco, CA 94128, USA",-122.3845135,California,IN_PROGRESS,Easycollab,94128,0c36a187-4358-49d8-96da-a03c74687490,8f283eb4-27ca-459b-a126-ffd2f87a1de5,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,1,0,0,2024-04-15 18:30:00,10,20,_binary '0',_binary '0',_binary '',_binary '',_binary '0',_binary '0',0,0,100,10000,1,60,Mid-Atlantic,,0,8fe2bfbc-5b67-47b0-bb9d-675c2b5ab9a2,92a06771-79be-4504-ae50-c4c6ab3228f2,1562
d7fd575a-99f9-4513-9ba7-b67d80d5fcc4,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-05 10:08:22,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-05 10:11:30,Arlington,402,Demo,as45,38.8529055,"2400 Ronald Reagan Washington National Airport Access Rd, Arlington, VA 22202, USA",-77.0450741,Virginia,IN_PROGRESS,Jobsite2,22202,a3d2b1e9-d64f-46b7-85f5-af83442a5547,8904f783-a5c4-49dc-8e9b-0547c4859f70,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,5629
